estrategia,mes_absoluto,anio,mes_calendario,fecha,ocupacion_asumida,ingreso_bruto,gastos,ingreso_neto,ingreso_neto_acumulado,balance_acumulado,roi_acumulado
3. Turistico (Airbnb/Booking),329,28,1,2054-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,471473.19351708336,207348.69351708336,1.9813960643710165
4. Mixto (curso+verano),329,28,1,2054-01-01,0.95,833.625,207.83496458333332,625.7900354166667,256642.58909859855,-7481.910901401454,1.0785567938583676
1. Residencial anual,330,28,2,2054-02-01,0.95,912.0,212.92933958333333,699.0706604166667,230693.3179375,-33431.18206250001,0.9695033323702458
2. Estudiantil x habitacion,330,28,2,2054-02-01,0.95,833.625,207.83496458333332,625.7900354166667,177712.4779375,-86412.02206250001,0.746847984608111
3. Turistico (Airbnb/Booking),330,28,2,2054-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,472764.0178575,208639.5178575,1.986820835711284
4. Mixto (curso+verano),330,28,2,2054-02-01,0.95,833.625,207.83496458333332,625.7900354166667,257268.3791340152,-6856.120865984791,1.0811867162597824
1. Residencial anual,331,28,3,2054-03-01,0.95,912.0,212.92933958333333,699.0706604166667,231392.38859791667,-32732.111402083334,0.9724412212562162
2. Estudiantil x habitacion,331,28,3,2054-03-01,0.95,833.625,207.83496458333332,625.7900354166667,178338.26797291668,-85786.23202708332,0.7494779070095259
3. Turistico (Airbnb/Booking),331,28,3,2054-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,474073.89671878645,209949.39671878645,1.992325684886684
4. Mixto (curso+verano),331,28,3,2054-03-01,0.95,833.625,207.83496458333332,625.7900354166667,257894.1691694319,-6230.3308305680985,1.0838166386611974
1. Residencial anual,332,28,4,2054-04-01,0.95,912.0,212.92933958333333,699.0706604166667,232091.45925833334,-32033.040741666657,0.9753791101421868
2. Estudiantil x habitacion,332,28,4,2054-04-01,0.95,833.625,207.83496458333332,625.7900354166667,178964.05800833335,-85160.44199166665,0.7521078294109408
3. Turistico (Airbnb/Booking),332,28,4,2054-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,475435.83349920315,211311.33349920315,1.9980493107762267
4. Mixto (curso+verano),332,28,4,2054-04-01,0.95,833.625,207.83496458333332,625.7900354166667,258519.95920484856,-5604.540795151435,1.0864465610626122
1. Residencial anual,333,28,5,2054-05-01,0.95,912.0,212.92933958333333,699.0706604166667,232790.52991875,-31333.97008125001,0.9783169990281572
2. Estudiantil x habitacion,333,28,5,2054-05-01,0.95,833.625,207.83496458333332,625.7900354166667,179589.84804375,-84534.65195624999,0.7547377518123556
3. Turistico (Airbnb/Booking),333,28,5,2054-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,476868.8827196198,212744.38271961978,2.0040717912150443
4. Mixto (curso+verano),333,28,5,2054-05-01,0.95,833.625,207.83496458333332,625.7900354166667,259145.74924026523,-4978.750759734772,1.089076483464027
1. Residencial anual,334,28,6,2054-06-01,0.95,912.0,212.92933958333333,699.0706604166667,233489.60057916667,-30634.89942083333,0.9812548879141276
2. Estudiantil x habitacion,334,28,6,2054-06-01,0.95,833.625,207.83496458333332,625.7900354166667,180215.63807916667,-83908.86192083333,0.7573676742137704
3. Turistico (Airbnb/Booking),334,28,6,2054-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,478373.0443800365,214248.54438003647,2.010393126203137
4. Mixto (curso+verano),334,28,6,2054-06-01,0.95,833.625,207.83496458333332,625.7900354166667,259771.5392756819,-4352.960724318109,1.0917064058654418
1. Residencial anual,335,28,7,2054-07-01,0.95,912.0,212.92933958333333,699.0706604166667,234188.67123958335,-29935.828760416654,0.9841927768000981
2. Estudiantil x habitacion,335,28,7,2054-07-01,0.3,263.25,170.76058958333334,92.48941041666667,180308.12748958333,-83816.37251041667,0.7577563668400225
3. Turistico (Airbnb/Booking),335,28,7,2054-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,479929.26395958336,215804.76395958336,2.0169332379053726
4. Mixto (curso+verano),335,28,7,2054-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,261327.75885522875,-2796.741144771251,1.098246517567677
1. Residencial anual,336,28,8,2054-08-01,0.95,912.0,212.92933958333333,699.0706604166667,234887.7419,-29236.758100000006,0.9871306656860684
2. Estudiantil x habitacion,336,28,8,2054-08-01,0.3,263.25,170.76058958333334,92.48941041666667,180400.6169,-83723.8831,0.7581450594662744
3. Turistico (Airbnb/Booking),336,28,8,2054-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,481504.53806,217380.03806,2.02355342744274
4. Mixto (curso+verano),336,28,8,2054-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,262903.0329556454,-1221.467044354591,1.1048667071050449
1. Residencial anual,337,29,9,2054-09-01,0.95,912.0,212.92933958333333,699.0706604166667,235586.81256041667,-28537.68743958333,0.9900685545720389
2. Estudiantil x habitacion,337,29,9,2054-09-01,0.95,833.625,207.83496458333332,625.7900354166667,181026.40693541666,-83098.09306458334,0.7607749818676892
3. Turistico (Airbnb/Booking),337,29,9,2054-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,483060.7576395469,218936.25763954688,2.0300935391449753
4. Mixto (curso+verano),337,29,9,2054-09-01,0.95,833.625,207.83496458333332,625.7900354166667,263528.8229910621,-595.6770089379279,1.1074966295064597
1. Residencial anual,338,29,10,2054-10-01,0.95,912.0,212.92933958333333,699.0706604166667,236285.88322083335,-27838.616779166652,0.9930064434580095
2. Estudiantil x habitacion,338,29,10,2054-10-01,0.95,833.625,207.83496458333332,625.7900354166667,181652.19697083335,-82472.30302916665,0.7634049042691042
3. Turistico (Airbnb/Booking),338,29,10,2054-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,484564.9192999635,220440.4192999635,2.036414874133068
4. Mixto (curso+verano),338,29,10,2054-10-01,0.95,833.625,207.83496458333332,625.7900354166667,264154.61302647874,30.113026478735264,1.1101265519078745
1. Residencial anual,339,29,11,2054-11-01,0.95,912.0,212.92933958333333,699.0706604166667,236984.95388125,-27139.546118750004,0.9959443323439798
2. Estudiantil x habitacion,339,29,11,2054-11-01,0.95,833.625,207.83496458333332,625.7900354166667,182277.98700625,-81846.51299374999,0.766034826670519
3. Turistico (Airbnb/Booking),339,29,11,2054-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,485997.9685203802,221873.4685203802,2.0424373545718857
4. Mixto (curso+verano),339,29,11,2054-11-01,0.95,833.625,207.83496458333332,625.7900354166667,264780.4030618954,655.9030618953984,1.1127564743092893
1. Residencial anual,340,29,12,2054-12-01,0.95,912.0,212.92933958333333,699.0706604166667,237684.02454166667,-26440.475458333327,0.9988822212299503
2. Estudiantil x habitacion,340,29,12,2054-12-01,0.95,833.625,207.83496458333332,625.7900354166667,182903.77704166668,-81220.72295833332,0.7686647490719339
3. Turistico (Airbnb/Booking),340,29,12,2054-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,487359.90530079685,223235.40530079685,2.0481609804614282
4. Mixto (curso+verano),340,29,12,2054-12-01,0.95,833.625,207.83496458333332,625.7900354166667,265406.19309731206,1281.6930973120616,1.1153863967107043
1. Residencial anual,341,29,1,2055-01-01,0.95,912.0,212.92933958333333,699.0706604166667,238383.09520208332,-25741.40479791668,1.0018201101159208
2. Estudiantil x habitacion,341,29,1,2055-01-01,0.95,833.625,207.83496458333332,625.7900354166667,183529.56707708334,-80594.93292291666,0.7712946714733487
3. Turistico (Airbnb/Booking),341,29,1,2055-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,488669.78416208335,224545.28416208335,2.0536658296368286
4. Mixto (curso+verano),341,29,1,2055-01-01,0.95,833.625,207.83496458333332,625.7900354166667,266031.9831327287,1907.4831327287247,1.118016319112119
1. Residencial anual,342,29,2,2055-02-01,0.95,912.0,212.92933958333333,699.0706604166667,239082.1658625,-25042.3341375,1.0047579990018911
2. Estudiantil x habitacion,342,29,2,2055-02-01,0.95,833.625,207.83496458333332,625.7900354166667,184155.3571125,-79969.1428875,0.7739245938747636
3. Turistico (Airbnb/Booking),342,29,2,2055-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,489960.6085025,225836.1085025,2.059090600977096
4. Mixto (curso+verano),342,29,2,2055-02-01,0.95,833.625,207.83496458333332,625.7900354166667,266657.7731681454,2533.273168145388,1.1206462415135339
1. Residencial anual,343,29,3,2055-03-01,0.95,912.0,212.92933958333333,699.0706604166667,239781.23652291668,-24343.263477083325,1.0076958878878617
2. Estudiantil x habitacion,343,29,3,2055-03-01,0.95,833.625,207.83496458333332,625.7900354166667,184781.14714791666,-79343.35285208334,0.7765545162761784
3. Turistico (Airbnb/Booking),343,29,3,2055-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,491270.4873637865,227145.9873637865,2.0645954501524963
4. Mixto (curso+verano),343,29,3,2055-03-01,0.95,833.625,207.83496458333332,625.7900354166667,267283.5632035621,3159.0632035621093,1.1232761639149489
1. Residencial anual,344,29,4,2055-04-01,0.95,912.0,212.92933958333333,699.0706604166667,240480.30718333332,-23644.192816666677,1.010633776773832
2. Estudiantil x habitacion,344,29,4,2055-04-01,0.95,833.625,207.83496458333332,625.7900354166667,185406.93718333333,-78717.56281666667,0.7791844386775933
3. Turistico (Airbnb/Booking),344,29,4,2055-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,492632.42414420313,228507.92414420313,2.070319076042039
4. Mixto (curso+verano),344,29,4,2055-04-01,0.95,833.625,207.83496458333332,625.7900354166667,267909.3532389788,3784.8532389787724,1.125906086316364
1. Residencial anual,345,29,5,2055-05-01,0.95,912.0,212.92933958333333,699.0706604166667,241179.37784375,-22945.12215625,1.0135716656598024
2. Estudiantil x habitacion,345,29,5,2055-05-01,0.95,833.625,207.83496458333332,625.7900354166667,186032.72721875,-78091.77278125001,0.7818143610790081
3. Turistico (Airbnb/Booking),345,29,5,2055-05-01,0.6,2650.272,1217.2227795833332,1433.049220416667,494065.47336461983,229940.97336461983,2.0763415564808567
4. Mixto (curso+verano),345,29,5,2055-05-01,0.95,833.625,207.83496458333332,625.7900354166667,268535.14327439544,4410.643274395436,1.1285360087177787
1. Residencial anual,346,29,6,2055-06-01,0.95,912.0,212.92933958333333,699.0706604166667,241878.44850416668,-22246.051495833322,1.016509554545773
2. Estudiantil x habitacion,346,29,6,2055-06-01,0.95,833.625,207.83496458333332,625.7900354166667,186658.51725416668,-77465.98274583332,0.7844442834804232
3. Turistico (Airbnb/Booking),346,29,6,2055-06-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,495569.63502503646,231445.13502503646,2.0826628914689493
4. Mixto (curso+verano),346,29,6,2055-06-01,0.95,833.625,207.83496458333332,625.7900354166667,269160.9333098121,5036.433309812099,1.1311659311191935
1. Residencial anual,347,29,7,2055-07-01,0.95,912.0,212.92933958333333,699.0706604166667,242577.51916458333,-21546.980835416674,1.0194474434317433
2. Estudiantil x habitacion,347,29,7,2055-07-01,0.3,263.25,170.76058958333334,92.48941041666667,186751.00666458334,-77373.49333541666,0.7848329761066751
3. Turistico (Airbnb/Booking),347,29,7,2055-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,497125.85460458335,233001.35460458335,2.0892030031711846
4. Mixto (curso+verano),347,29,7,2055-07-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,270717.1528893589,6592.6528893589275,1.1377060428214285
1. Residencial anual,348,29,8,2055-08-01,0.95,912.0,212.92933958333333,699.0706604166667,243276.589825,-20847.910174999997,1.022385332317714
2. Estudiantil x habitacion,348,29,8,2055-08-01,0.3,263.25,170.76058958333334,92.48941041666667,186843.496075,-77281.003925,0.7852216687329271
3. Turistico (Airbnb/Booking),348,29,8,2055-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,498701.128705,234576.62870499998,2.095823192708552
4. Mixto (curso+verano),348,29,8,2055-08-01,0.65,2871.128,1295.8538995833335,1575.274100416667,272292.4269897756,8167.926989775617,1.1443262323587964
1. Residencial anual,349,30,9,2055-09-01,0.95,912.0,212.92933958333333,699.0706604166667,243975.66048541668,-20148.83951458332,1.0253232212036842
2. Estudiantil x habitacion,349,30,9,2055-09-01,0.95,833.625,207.83496458333332,625.7900354166667,187469.28611041667,-76655.21388958333,0.787851591134342
3. Turistico (Airbnb/Booking),349,30,9,2055-09-01,0.6433012701892219,2841.5389065782156,1285.3193270313561,1556.2195795468597,500257.34828454687,236132.84828454687,2.1023633044107872
4. Mixto (curso+verano),349,30,9,2055-09-01,0.95,833.625,207.83496458333332,625.7900354166667,272918.2170251923,8793.71702519228,1.1469561547602114
1. Residencial anual,350,30,10,2055-10-01,0.95,912.0,212.92933958333333,699.0706604166667,244674.73114583333,-19449.768854166672,1.0282611100896546
2. Estudiantil x habitacion,350,30,10,2055-10-01,0.95,833.625,207.83496458333332,625.7900354166667,188095.07614583333,-76029.42385416667,0.7904815135357568
3. Turistico (Airbnb/Booking),350,30,10,2055-10-01,0.625,2760.7,1256.5383395833335,1504.1616604166666,501761.5099449635,237637.0099449635,2.10868463939888
4. Mixto (curso+verano),350,30,10,2055-10-01,0.95,833.625,207.83496458333332,625.7900354166667,273544.00706060894,9419.507060608943,1.1495860771616262
1. Residencial anual,351,30,11,2055-11-01,0.95,912.0,212.92933958333333,699.0706604166667,245373.80180625,-18750.698193749995,1.0311989989756252
2. Estudiantil x habitacion,351,30,11,2055-11-01,0.95,833.625,207.83496458333332,625.7900354166667,188720.86618125,-75403.63381875001,0.7931114359371716
3. Turistico (Airbnb/Booking),351,30,11,2055-11-01,0.6,2650.272,1217.2227795833332,1433.049220416667,503194.5591653802,239070.0591653802,2.1147071198376977
4. Mixto (curso+verano),351,30,11,2055-11-01,0.95,833.625,207.83496458333332,625.7900354166667,274169.7970960256,10045.297096025606,1.152215999563041
1. Residencial anual,352,30,12,2055-12-01,0.95,912.0,212.92933958333333,699.0706604166667,246072.87246666668,-18051.627533333318,1.0341368878615957
2. Estudiantil x habitacion,352,30,12,2055-12-01,0.95,833.625,207.83496458333332,625.7900354166667,189346.65621666668,-74777.84378333332,0.7957413583385866
3. Turistico (Airbnb/Booking),352,30,12,2055-12-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,504556.49594579684,240431.99594579684,2.12043074572724
4. Mixto (curso+verano),352,30,12,2055-12-01,0.95,833.625,207.83496458333332,625.7900354166667,274795.58713144227,10671.08713144227,1.1548459219644558
1. Residencial anual,353,30,1,2056-01-01,0.95,912.0,212.92933958333333,699.0706604166667,246771.94312708333,-17352.55687291667,1.037074776747566
2. Estudiantil x habitacion,353,30,1,2056-01-01,0.95,833.625,207.83496458333332,625.7900354166667,189972.44625208335,-74152.05374791665,0.7983712807400014
3. Turistico (Airbnb/Booking),353,30,1,2056-01-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,505866.37480708334,241741.87480708334,2.1259355949026406
4. Mixto (curso+verano),353,30,1,2056-01-01,0.95,833.625,207.83496458333332,625.7900354166667,275421.37716685893,11296.877166858932,1.1574758443658706
1. Residencial anual,354,30,2,2056-02-01,0.95,912.0,212.92933958333333,699.0706604166667,247471.0137875,-16653.486212499993,1.0400126656335364
2. Estudiantil x habitacion,354,30,2,2056-02-01,0.95,833.625,207.83496458333332,625.7900354166667,190598.2362875,-73526.26371249999,0.8010012031414163
3. Turistico (Airbnb/Booking),354,30,2,2056-02-01,0.5499999999999999,2429.4159999999997,1138.5916595833332,1290.8243404166667,507157.1991475,243032.69914749998,2.131360366242908
4. Mixto (curso+verano),354,30,2,2056-02-01,0.95,833.625,207.83496458333332,625.7900354166667,276047.1672022756,11922.667202275596,1.1601057667672856
1. Residencial anual,355,30,3,2056-03-01,0.95,912.0,212.92933958333333,699.0706604166667,248170.08444791666,-15954.415552083345,1.0429505545195068
2. Estudiantil x habitacion,355,30,3,2056-03-01,0.95,833.625,207.83496458333332,625.7900354166667,191224.02632291667,-72900.47367708333,0.8036311255428311
3. Turistico (Airbnb/Booking),355,30,3,2056-03-01,0.5566987298107781,2459.005093421784,1149.1262321353106,1309.8788612864735,508467.0780087865,244342.57800878648,2.1368652154183083
4. Mixto (curso+verano),355,30,3,2056-03-01,0.95,833.625,207.83496458333332,625.7900354166667,276672.95723769226,12548.457237692259,1.1627356891687004
1. Residencial anual,356,30,4,2056-04-01,0.95,912.0,212.92933958333333,699.0706604166667,248869.15510833333,-15255.344891666668,1.0458884434054774
2. Estudiantil x habitacion,356,30,4,2056-04-01,0.95,833.625,207.83496458333332,625.7900354166667,191849.81635833334,-72274.68364166666,0.806261047944246
3. Turistico (Airbnb/Booking),356,30,4,2056-04-01,0.575,2539.8439999999996,1177.9072195833332,1361.9367804166666,509829.0147892031,245704.51478920312,2.142588841307851
4. Mixto (curso+verano),356,30,4,2056-04-01,0.95,833.625,207.83496458333332,625.7900354166667,277298.7472731089,13174.247273108922,1.1653656115701152
1. Residencial anual,357,30,5,2056-05-01,0.95,912.0,212.92933958333333,699.0706604166667,249568.22576875,-14556.27423124999,1.0488263322914477
2. Estudiantil x habitacion,357,30,5,2056-05-01,0.95,833.625,207.83496458333332,625.7900354166667,192475.60639375,-71648.89360625,0.8088909703456608
