id;mercado;tipo_oferta;fuente;fecha_captura;temporada;habitaciones;m2;banos;zona;tiene_precio;unidad_precio;precio_eur_mes;precio_eur_noche;precio_eur_venta;precio_por_m2;es_comparable_arquetipo;marca_calidad;descripcion
406;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-11-29T00:00:00;;3;95.0;;CL VELAZQUEZ, 32, Pl:01 Pt:DR;False;;;;;;False;;Registro VUT CV-VUT0503543-A
407;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-05-07T00:00:00;;4;135.0;;CL VELAZQUEZ, 33, Es:1 Pl:02 Pt:CN;False;;;;;;False;;Registro VUT CV-VUT0466335-A
408;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-04-08T00:00:00;;4;103.0;;CL VELAZQUEZ, 45, Es:1 Pl:00 Pt:IZ;False;;;;;;False;;Registro VUT CV-VUT0515786-A
409;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2019-06-04T00:00:00;;3;100.0;;CL ZORRILLA, 10H, Pl:02 Pt:3;False;;;;;;False;;Registro VUT CV-VUT0476393-A
410;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2017-10-16T00:00:00;;5;222.0;;CM COVES LES, 19, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0459215-A
411;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-04-24T00:00:00;;9;633.0;;CM MAHONES DEL, 20, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0516196-A
412;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-05-08T00:00:00;;6;424.0;;CM MONTNEGRE, 19, Es:TO Pl:DO Pt:S;False;;;;;;False;;Registro VUT CV-VUT0507848-A
413;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-11-18T00:00:00;;4;82.0;;CM SENDERA DE LA, 106, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0519157-A
414;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-03-29T00:00:00;;1;202.0;;CR AGOST, 18, Es:1 Pl:00 Pt:04;False;;;;;;False;;Registro VUT CV-VUT0496650-A
415;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-06-06T00:00:00;;6;528.0;;CR CASTALLA, 46, Es:TO Pl:DO Pt:S;False;;;;;;False;;Registro VUT CV-VUT0498903-A
416;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2019-11-12T00:00:00;;4;296.0;;CR CASTALLA, 77, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0479655-A
417;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2019-11-12T00:00:00;;5;195.0;;CR CASTALLA, 79, Pl:00;False;;;;;;False;;Registro VUT CV-VUT0479656-A
418;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-04-20T00:00:00;;12;610.0;;PD BOQUERES POLIG D, 50, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0465784-A
419;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2023-06-20T00:00:00;;1;193.0;;PD TORREGROSES POLIG C, 67, Es:TO Pl:DO Pt:S;False;;;;;;False;;Registro VUT CV-VUT0499396-A
420;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2026-03-07T00:00:00;;4;322.0;;PD TORREGROSES POLIG C, 88, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0520455-A
421;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2024-05-06T00:00:00;;4;220.0;;PS NENUFARES DE LOS, 7B, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0508218-A
422;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2021-05-24T00:00:00;;3;211.0;;PS OLIVOS, 69, Pl:00;False;;;;;;False;;Registro VUT CV-VUT0486157-A
423;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-01-28T00:00:00;;2;63.0;;CL MARQUES DE MOLINS, 5, Es:1 Pl:00 Pt:CN;False;;;;;;False;;Registro VUT CV-VUT0513993-A
424;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2018-02-15T00:00:00;;5;138.0;;PS ROSALES LOS, 14A, Es:T Pl:OD Pt:OS;False;;;;;;False;;Registro VUT CV-VUT0463786-A
425;vut_registro;vivienda_uso_turistico_registrada;Generalitat Valenciana (registro VUT);2025-01-29T00:00:00;;3;64.0;;CL POZO, 54, Es:1 Pl:00 Pt:01;False;;;;;;False;;Registro VUT CV-VUT0514003-A
